"","Id","When","Type","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"3379",595491,"10/1/2001 12:00:00 AM","Canola (rapeseed)",220261,7087,553374,NA,NA,NA,135329,NA,1400,458,188839,"7/23/2020 9:48:24 AM"
"3380",595492,"10/1/2001 12:00:00 AM","Durum wheat",51459,0,267163,NA,NA,NA,219,NA,NA,NA,215485,"7/23/2020 9:48:24 AM"
"3381",595493,"10/1/2001 12:00:00 AM","Flaxseed",2226,0,81935,NA,NA,NA,23517,NA,NA,NA,56193,"7/23/2020 9:48:24 AM"
"3382",595494,"10/1/2001 12:00:00 AM","Oats",21627,5273,246213,NA,NA,NA,94164,NA,NA,NA,123922,"7/23/2020 9:48:24 AM"
"3383",595495,"10/1/2001 12:00:00 AM","Rye",4354,0,14249,NA,NA,NA,5426,NA,NA,NA,4469,"7/23/2020 9:48:24 AM"
"3384",595496,"10/1/2001 12:00:00 AM","Wheat, excluding durum",536357,8507,1762748,NA,NA,NA,306281,NA,24441,710,886452,"7/23/2020 9:48:24 AM"
"3385",595497,"11/1/2001 12:00:00 AM","All grains, total",762848,22492,2607750,NA,NA,NA,501281,NA,9926,2369,1307968,"7/23/2020 9:48:24 AM"
"3386",595498,"11/1/2001 12:00:00 AM","Barley",98909,5778,304259,NA,NA,NA,36947,NA,NA,NA,162524,"7/23/2020 9:48:24 AM"
"3387",595499,"11/1/2001 12:00:00 AM","Canola (rapeseed)",157014,5228,397404,NA,NA,NA,100671,NA,400,1239,132851,"7/23/2020 9:48:24 AM"
"3388",595500,"11/1/2001 12:00:00 AM","Durum wheat",22812,0,221463,NA,NA,NA,70,NA,NA,NA,198581,"7/23/2020 9:48:24 AM"
"3389",595501,"11/1/2001 12:00:00 AM","Flaxseed",1301,0,85373,NA,NA,NA,27735,NA,NA,NA,56337,"7/23/2020 9:48:24 AM"
"3390",595502,"11/1/2001 12:00:00 AM","Oats",35669,2453,238879,NA,NA,NA,66229,NA,NA,NA,133764,"7/23/2020 9:48:24 AM"
"3391",595503,"11/1/2001 12:00:00 AM","Rye",2524,0,8294,NA,NA,NA,2055,NA,NA,NA,3715,"7/23/2020 9:48:24 AM"
"3392",595504,"11/1/2001 12:00:00 AM","Wheat, excluding durum",444619,9033,1352079,NA,NA,NA,267575,NA,9526,1130,620196,"7/23/2020 9:48:24 AM"
"3393",595505,"12/1/2001 12:00:00 AM","All grains, total",726099,18375,2347660,NA,NA,NA,424383,NA,7097,1150,1170255,"7/23/2020 9:48:24 AM"
"3394",595506,"12/1/2001 12:00:00 AM","Barley",90915,4742,324479,NA,NA,NA,49892,NA,NA,NA,178829,"7/23/2020 9:48:24 AM"
"3395",595507,"12/1/2001 12:00:00 AM","Canola (rapeseed)",137286,5250,306928,NA,NA,NA,62119,NA,0,440,101834,"7/23/2020 9:48:24 AM"
"3396",595508,"12/1/2001 12:00:00 AM","Durum wheat",22534,0,223270,NA,NA,NA,390,NA,NA,NA,200346,"7/23/2020 9:48:24 AM"
"3397",595509,"12/1/2001 12:00:00 AM","Flaxseed",1399,0,29613,NA,NA,NA,7274,NA,NA,NA,20940,"7/23/2020 9:48:24 AM"
"3398",595510,"12/1/2001 12:00:00 AM","Oats",22701,2527,129875,NA,NA,NA,43593,NA,NA,NA,60855,"7/23/2020 9:48:24 AM"
"3399",595511,"12/1/2001 12:00:00 AM","Rye",2845,0,8379,NA,NA,NA,2201,NA,NA,NA,3332,"7/23/2020 9:48:24 AM"
"3400",595512,"12/1/2001 12:00:00 AM","Wheat, excluding durum",448420,5856,1325116,NA,NA,NA,258914,NA,7097,710,604119,"7/23/2020 9:48:24 AM"
"3401",595513,"1/1/2002 12:00:00 AM","All grains, total",681600,17191,2196180,NA,NA,NA,396930,NA,14673,1395,1083667,"7/23/2020 9:48:24 AM"
"3402",595514,"1/1/2002 12:00:00 AM","Barley",85436,3972,291993,NA,NA,NA,50205,NA,NA,NA,152379,"7/23/2020 9:48:24 AM"
"3403",595515,"1/1/2002 12:00:00 AM","Canola (rapeseed)",146513,4747,350031,NA,NA,NA,61165,NA,0,685,136921,"7/23/2020 9:48:24 AM"
"3404",595516,"1/1/2002 12:00:00 AM","Durum wheat",44449,0,298080,NA,NA,NA,2708,NA,NA,NA,250923,"7/23/2020 9:48:24 AM"
"3405",595517,"1/1/2002 12:00:00 AM","Flaxseed",1359,0,31220,NA,NA,NA,7903,NA,NA,NA,21958,"7/23/2020 9:48:24 AM"
"3406",595518,"1/1/2002 12:00:00 AM","Oats",19848,2922,116709,NA,NA,NA,39437,NA,NA,NA,53780,"7/23/2020 9:48:24 AM"
"3407",595519,"1/1/2002 12:00:00 AM","Rye",2657,0,6661,NA,NA,NA,1611,NA,NA,NA,2393,"7/23/2020 9:48:24 AM"
"3408",595520,"1/1/2002 12:00:00 AM","Wheat, excluding durum",381339,5550,1101486,NA,NA,NA,233901,NA,14673,710,465313,"7/23/2020 9:48:24 AM"
"3409",595521,"2/1/2002 12:00:00 AM","All grains, total",656012,22949,2278940,NA,NA,NA,418168,NA,14622,558,1163930,"7/23/2020 9:48:24 AM"
"3410",595522,"2/1/2002 12:00:00 AM","Barley",81684,4286,269329,NA,NA,NA,43601,NA,NA,NA,137557,"7/23/2020 9:48:24 AM"
"3411",595523,"2/1/2002 12:00:00 AM","Canola (rapeseed)",102276,3114,317377,NA,NA,NA,88134,NA,0,108,123745,"7/23/2020 9:48:24 AM"
"3412",595524,"2/1/2002 12:00:00 AM","Durum wheat",46981,0,273211,NA,NA,NA,559,NA,NA,NA,225671,"7/23/2020 9:48:24 AM"
"3413",595525,"2/1/2002 12:00:00 AM","Flaxseed",1285,0,34496,NA,NA,NA,7501,NA,NA,NA,25709,"7/23/2020 9:48:24 AM"
"3414",595526,"2/1/2002 12:00:00 AM","Oats",21125,2935,106406,NA,NA,NA,39494,NA,NA,NA,42352,"7/23/2020 9:48:24 AM"
"3415",595527,"2/1/2002 12:00:00 AM","Rye",2455,0,5065,NA,NA,NA,997,NA,NA,NA,1613,"7/23/2020 9:48:24 AM"
"3416",595528,"2/1/2002 12:00:00 AM","Wheat, excluding durum",400206,12614,1273057,NA,NA,NA,237882,NA,14622,450,607283,"7/23/2020 9:48:24 AM"
"3417",595529,"3/1/2002 12:00:00 AM","All grains, total",709764,23692,2034520,NA,NA,NA,426540,NA,34477,636,838802,"7/23/2020 9:48:24 AM"
"3418",595530,"3/1/2002 12:00:00 AM","Barley",82302,3146,268092,NA,NA,NA,35526,NA,NA,NA,147117,"7/23/2020 9:48:24 AM"
"3419",595531,"3/1/2002 12:00:00 AM","Canola (rapeseed)",162041,6197,369671,NA,NA,NA,64473,NA,0,186,136774,"7/23/2020 9:48:24 AM"
"3420",595532,"3/1/2002 12:00:00 AM","Durum wheat",46274,0,181507,NA,NA,NA,2148,NA,NA,NA,133085,"7/23/2020 9:48:24 AM"
"3421",595533,"3/1/2002 12:00:00 AM","Flaxseed",1272,0,36847,NA,NA,NA,12658,NA,NA,NA,22916,"7/23/2020 9:48:24 AM"
"3422",595534,"3/1/2002 12:00:00 AM","Oats",19095,3994,93621,NA,NA,NA,35441,NA,NA,NA,34482,"7/23/2020 9:48:24 AM"
"3423",595535,"3/1/2002 12:00:00 AM","Rye",2224,0,5096,NA,NA,NA,1295,NA,NA,NA,1577,"7/23/2020 9:48:24 AM"
"3424",595536,"3/1/2002 12:00:00 AM","Wheat, excluding durum",396556,10355,1079688,NA,NA,NA,274999,NA,34477,450,362851,"7/23/2020 9:48:24 AM"
"3425",595537,"4/1/2002 12:00:00 AM","All grains, total",514491,8703,1927490,NA,NA,NA,474042,NA,14894,760,913803,"7/23/2020 9:48:24 AM"
"3426",595538,"4/1/2002 12:00:00 AM","Barley",89661,3685,276394,NA,NA,NA,58991,NA,NA,NA,124056,"7/23/2020 9:48:24 AM"
"3427",595539,"4/1/2002 12:00:00 AM","Canola (rapeseed)",61934,2397,240373,NA,NA,NA,65744,NA,0,310,109987,"7/23/2020 9:48:24 AM"
"3428",595540,"4/1/2002 12:00:00 AM","Durum wheat",44058,0,293549,NA,NA,NA,10139,NA,NA,NA,239352,"7/23/2020 9:48:24 AM"
"3429",595541,"4/1/2002 12:00:00 AM","Flaxseed",1648,0,30497,NA,NA,NA,14365,NA,NA,NA,14484,"7/23/2020 9:48:24 AM"
"3430",595542,"4/1/2002 12:00:00 AM","Oats",13411,844,60014,NA,NA,NA,11282,NA,NA,NA,33679,"7/23/2020 9:48:24 AM"
"3431",595543,"4/1/2002 12:00:00 AM","Rye",1921,0,4310,NA,NA,NA,1022,NA,NA,NA,1367,"7/23/2020 9:48:24 AM"
"3432",595544,"4/1/2002 12:00:00 AM","Wheat, excluding durum",301856,1777,1022353,NA,NA,NA,312499,NA,14894,450,390877,"7/23/2020 9:48:24 AM"
"3433",595545,"5/1/2002 12:00:00 AM","All grains, total",572599,8183,1816782,NA,NA,NA,463807,NA,3446,764,762983,"7/23/2020 9:48:24 AM"
"3434",595546,"5/1/2002 12:00:00 AM","Barley",79232,3397,239592,NA,NA,NA,56077,NA,NA,NA,95985,"7/23/2020 9:48:24 AM"
"3435",595547,"5/1/2002 12:00:00 AM","Canola (rapeseed)",135586,1412,329631,NA,NA,NA,77291,NA,0,165,115177,"7/23/2020 9:48:24 AM"
"3436",595548,"5/1/2002 12:00:00 AM","Durum wheat",38787,0,277873,NA,NA,NA,9688,NA,NA,NA,229398,"7/23/2020 9:48:24 AM"
"3437",595549,"5/1/2002 12:00:00 AM","Flaxseed",1750,0,60713,NA,NA,NA,22354,NA,NA,NA,36609,"7/23/2020 9:48:24 AM"
"3438",595550,"5/1/2002 12:00:00 AM","Oats",16214,1050,59576,NA,NA,NA,15033,NA,NA,NA,27178,"7/23/2020 9:48:24 AM"
"3439",595551,"5/1/2002 12:00:00 AM","Rye",2435,0,4902,NA,NA,NA,1145,NA,NA,NA,1321,"7/23/2020 9:48:24 AM"
"3440",595552,"5/1/2002 12:00:00 AM","Wheat, excluding durum",298594,2324,844496,NA,NA,NA,282219,NA,3446,599,257314,"7/23/2020 9:48:24 AM"
"3441",595553,"6/1/2002 12:00:00 AM","All grains, total",645391,16077,2029100,NA,NA,NA,488032,NA,2745,1531,875023,"7/23/2020 9:48:24 AM"
"3442",595554,"6/1/2002 12:00:00 AM","Barley",110552,5063,295897,NA,NA,NA,61445,NA,NA,NA,118636,"7/23/2020 9:48:24 AM"
"3443",595555,"6/1/2002 12:00:00 AM","Canola (rapeseed)",144912,6885,375011,NA,NA,NA,88304,NA,300,18,134591,"7/23/2020 9:48:24 AM"
"3444",595556,"6/1/2002 12:00:00 AM","Durum wheat",46245,0,313749,NA,NA,NA,11436,NA,NA,NA,256068,"7/23/2020 9:48:24 AM"
"3445",595557,"6/1/2002 12:00:00 AM","Flaxseed",2890,0,76192,NA,NA,NA,24763,NA,NA,NA,48539,"7/23/2020 9:48:24 AM"
"3446",595558,"6/1/2002 12:00:00 AM","Oats",14816,971,55506,NA,NA,NA,15948,NA,NA,NA,23670,"7/23/2020 9:48:24 AM"
"3447",595559,"6/1/2002 12:00:00 AM","Rye",2271,0,5888,NA,NA,NA,1976,NA,NA,NA,1641,"7/23/2020 9:48:24 AM"
"3448",595560,"6/1/2002 12:00:00 AM","Wheat, excluding durum",323705,3158,906858,NA,NA,NA,284160,NA,2445,1513,291877,"7/23/2020 9:48:24 AM"
"3449",595561,"7/1/2002 12:00:00 AM","All grains, total",659390,16212,3258939,NA,NA,NA,596585,NA,392207,1809,1587507,"7/23/2020 9:48:24 AM"
"3450",595562,"7/1/2002 12:00:00 AM","Barley",96889,4601,361902,NA,NA,NA,84334,NA,NA,NA,173378,"7/23/2020 9:48:24 AM"
"3451",595563,"7/1/2002 12:00:00 AM","Canola (rapeseed)",113765,5957,454231,NA,NA,NA,140774,NA,400,22,193312,"7/23/2020 9:48:24 AM"
"3452",595564,"7/1/2002 12:00:00 AM","Durum wheat",77410,0,589879,NA,NA,NA,12189,NA,NA,NA,500280,"7/23/2020 9:48:24 AM"
"3453",595565,"7/1/2002 12:00:00 AM","Flaxseed",1676,0,64203,NA,NA,NA,19710,NA,NA,NA,42818,"7/23/2020 9:48:24 AM"
"3454",595566,"7/1/2002 12:00:00 AM","Oats",14153,2125,63750,NA,NA,NA,21862,NA,NA,NA,23082,"7/23/2020 9:48:24 AM"
"3455",595567,"7/1/2002 12:00:00 AM","Rye",2333,0,6087,NA,NA,NA,1830,NA,NA,NA,1924,"7/23/2020 9:48:24 AM"
"3456",595568,"7/1/2002 12:00:00 AM","Wheat, excluding durum",353165,3529,1718886,NA,NA,NA,315885,NA,391807,1787,652713,"7/23/2020 9:48:24 AM"
"3457",595569,"8/1/2002 12:00:00 AM","All grains, total",355853,7718,1978305,NA,NA,NA,440696,NA,567473,3820,585908,"7/23/2020 9:48:24 AM"
"3458",595570,"8/1/2002 12:00:00 AM","Barley",76531,3450,224363,NA,NA,NA,29472,NA,NA,NA,100010,"7/23/2020 9:48:24 AM"
"3459",595571,"8/1/2002 12:00:00 AM","Canola (rapeseed)",116707,1945,434991,NA,NA,NA,100029,NA,1900,216,214194,"7/23/2020 9:48:24 AM"
"3460",595572,"8/1/2002 12:00:00 AM","Durum wheat",25243,0,137932,NA,NA,NA,1737,NA,NA,NA,110952,"7/23/2020 9:48:24 AM"
"3461",595573,"8/1/2002 12:00:00 AM","Flaxseed",614,0,30944,NA,NA,NA,8290,NA,NA,NA,22039,"7/23/2020 9:48:24 AM"
"3462",595574,"8/1/2002 12:00:00 AM","Oats",3792,627,99225,NA,NA,NA,85106,NA,NA,NA,7763,"7/23/2020 9:48:24 AM"
"3463",595575,"8/1/2002 12:00:00 AM","Rye",4284,0,13435,NA,NA,NA,5136,NA,NA,NA,4015,"7/23/2020 9:48:24 AM"
"3464",595576,"8/1/2002 12:00:00 AM","Wheat, excluding durum",128682,1696,1037416,NA,NA,NA,210926,NA,565573,3604,126935,"7/23/2020 9:48:24 AM"
"3465",595577,"9/1/2002 12:00:00 AM","All grains, total",510749,13588,2488510,NA,NA,NA,854829,NA,114863,3785,979633,"7/23/2020 9:48:24 AM"
"3466",595578,"9/1/2002 12:00:00 AM","Barley",76320,8708,304957,NA,NA,NA,61345,NA,NA,NA,151784,"7/23/2020 9:48:24 AM"
"3467",595579,"9/1/2002 12:00:00 AM","Canola (rapeseed)",125310,1363,529214,NA,NA,NA,234572,NA,3400,2423,162146,"7/23/2020 9:48:24 AM"
"3468",595580,"9/1/2002 12:00:00 AM","Durum wheat",57427,0,263117,NA,NA,NA,533,NA,NA,NA,205157,"7/23/2020 9:48:24 AM"
"3469",595581,"9/1/2002 12:00:00 AM","Flaxseed",330,0,44191,NA,NA,NA,20553,NA,NA,NA,23309,"7/23/2020 9:48:24 AM"
"3470",595582,"9/1/2002 12:00:00 AM","Oats",10722,1346,333059,NA,NA,NA,240660,NA,NA,NA,76068,"7/23/2020 9:48:24 AM"
"3471",595583,"9/1/2002 12:00:00 AM","Rye",4086,0,13896,NA,NA,NA,5328,NA,NA,NA,4482,"7/23/2020 9:48:24 AM"
"3472",595584,"9/1/2002 12:00:00 AM","Wheat, excluding durum",236555,2171,1000075,NA,NA,NA,291837,NA,111463,1362,356687,"7/23/2020 9:48:24 AM"
"3473",595585,"10/1/2002 12:00:00 AM","All grains, total",601616,19410,2830730,NA,NA,NA,824184,NA,73877,2340,1300667,"7/23/2020 9:48:24 AM"
"3474",595586,"10/1/2002 12:00:00 AM","Barley",85921,7329,309190,NA,NA,NA,46634,NA,NA,NA,168406,"7/23/2020 9:48:24 AM"
"3475",595587,"10/1/2002 12:00:00 AM","Canola (rapeseed)",135780,1331,559198,NA,NA,NA,205863,NA,2300,1173,212751,"7/23/2020 9:48:24 AM"
"3476",595588,"10/1/2002 12:00:00 AM","Durum wheat",63652,0,360592,NA,NA,NA,1127,NA,NA,NA,295813,"7/23/2020 9:48:24 AM"
"3477",595589,"10/1/2002 12:00:00 AM","Flaxseed",854,0,124317,NA,NA,NA,45607,NA,NA,NA,77857,"7/23/2020 9:48:24 AM"
"3478",595590,"10/1/2002 12:00:00 AM","Oats",27731,9334,311097,NA,NA,NA,135304,NA,NA,NA,130992,"7/23/2020 9:48:24 AM"
"3479",595591,"10/1/2002 12:00:00 AM","Rye",1842,0,9475,NA,NA,NA,5578,NA,NA,NA,2055,"7/23/2020 9:48:24 AM"
"3480",595592,"10/1/2002 12:00:00 AM","Wheat, excluding durum",285837,1416,1156861,NA,NA,NA,384071,NA,71577,1167,412793,"7/23/2020 9:48:24 AM"
"3481",595593,"11/1/2002 12:00:00 AM","All grains, total",545303,13053,2490004,NA,NA,NA,581031,NA,15772,3410,1325496,"7/23/2020 9:48:24 AM"
"3482",595594,"11/1/2002 12:00:00 AM","Barley",75601,4894,261167,NA,NA,NA,42453,NA,NA,NA,138119,"7/23/2020 9:48:24 AM"
"3483",595595,"11/1/2002 12:00:00 AM","Canola (rapeseed)",147337,1514,513401,NA,NA,NA,139671,NA,500,30,224349,"7/23/2020 9:48:24 AM"
"3484",595596,"11/1/2002 12:00:00 AM","Durum wheat",56083,0,366991,NA,NA,NA,658,NA,NA,NA,310250,"7/23/2020 9:48:24 AM"
"3485",595597,"11/1/2002 12:00:00 AM","Flaxseed",472,0,106985,NA,NA,NA,35738,NA,NA,NA,70775,"7/23/2020 9:48:24 AM"
"3486",595598,"11/1/2002 12:00:00 AM","Oats",20206,5078,125151,NA,NA,NA,41904,NA,NA,NA,52123,"7/23/2020 9:48:24 AM"
"3487",595599,"11/1/2002 12:00:00 AM","Rye",1518,0,4570,NA,NA,NA,1418,NA,NA,NA,1634,"7/23/2020 9:48:24 AM"
"3488",595600,"11/1/2002 12:00:00 AM","Wheat, excluding durum",244086,1567,1111739,NA,NA,NA,319188,NA,15272,3380,528246,"7/23/2020 9:48:24 AM"
"3489",595601,"12/1/2002 12:00:00 AM","All grains, total",507985,8812,2414423,NA,NA,NA,521477,NA,8735,4155,1356846,"7/23/2020 9:48:24 AM"
"3490",595602,"12/1/2002 12:00:00 AM","Barley",69081,3646,236078,NA,NA,NA,66100,NA,NA,NA,97251,"7/23/2020 9:48:24 AM"
"3491",595603,"12/1/2002 12:00:00 AM","Canola (rapeseed)",145965,1459,454610,NA,NA,NA,81135,NA,0,2201,223850,"7/23/2020 9:48:24 AM"
"3492",595604,"12/1/2002 12:00:00 AM","Durum wheat",51338,0,393064,NA,NA,NA,3441,NA,NA,NA,338285,"7/23/2020 9:48:24 AM"
"3493",595605,"12/1/2002 12:00:00 AM","Flaxseed",463,0,35365,NA,NA,NA,13458,NA,NA,NA,21445,"7/23/2020 9:48:24 AM"
"3494",595606,"12/1/2002 12:00:00 AM","Oats",29345,2161,112071,NA,NA,NA,37983,NA,NA,NA,36169,"7/23/2020 9:48:24 AM"
"3495",595607,"12/1/2002 12:00:00 AM","Rye",1286,0,4561,NA,NA,NA,2258,NA,NA,NA,1017,"7/23/2020 9:48:24 AM"
"3496",595608,"12/1/2002 12:00:00 AM","Wheat, excluding durum",210507,1546,1178674,NA,NA,NA,317102,NA,8735,1954,638830,"7/23/2020 9:48:24 AM"
"3497",595609,"1/1/2003 12:00:00 AM","All grains, total",411258,11507,1134223,NA,NA,NA,312769,NA,15045,2928,373116,"7/23/2020 9:48:24 AM"
"3498",595610,"1/1/2003 12:00:00 AM","Barley",56223,5404,159600,NA,NA,NA,24577,NA,NA,NA,71796,"7/23/2020 9:48:24 AM"
"3499",595611,"1/1/2003 12:00:00 AM","Canola (rapeseed)",90714,0,200687,NA,NA,NA,60083,NA,100,1360,48430,"7/23/2020 9:48:24 AM"
"3500",595612,"1/1/2003 12:00:00 AM","Durum wheat",53869,0,194289,NA,NA,NA,2227,NA,NA,NA,138193,"7/23/2020 9:48:24 AM"
"3501",595613,"1/1/2003 12:00:00 AM","Flaxseed",792,0,15568,NA,NA,NA,2522,NA,NA,NA,12253,"7/23/2020 9:48:24 AM"
"3502",595614,"1/1/2003 12:00:00 AM","Oats",5076,3473,102749,NA,NA,NA,53009,NA,NA,NA,35189,"7/23/2020 9:48:24 AM"
"3503",595615,"1/1/2003 12:00:00 AM","Rye",1290,0,3157,NA,NA,NA,1199,NA,NA,NA,668,"7/23/2020 9:48:24 AM"
"3504",595616,"1/1/2003 12:00:00 AM","Wheat, excluding durum",203294,2630,458175,NA,NA,NA,169151,NA,14945,1568,66587,"7/23/2020 9:48:24 AM"
"3505",595617,"2/1/2003 12:00:00 AM","All grains, total",433147,8998,1419221,NA,NA,NA,417470,NA,17059,2982,533477,"7/23/2020 9:48:24 AM"
"3506",595618,"2/1/2003 12:00:00 AM","Barley",60821,4533,158339,NA,NA,NA,24907,NA,NA,NA,68078,"7/23/2020 9:48:24 AM"
"3507",595619,"2/1/2003 12:00:00 AM","Canola (rapeseed)",91051,0,258255,NA,NA,NA,110898,NA,100,362,55844,"7/23/2020 9:48:24 AM"
"3508",595620,"2/1/2003 12:00:00 AM","Durum wheat",57211,0,246263,NA,NA,NA,364,NA,NA,NA,188688,"7/23/2020 9:48:24 AM"
"3509",595621,"2/1/2003 12:00:00 AM","Flaxseed",1507,0,18100,NA,NA,NA,5789,NA,NA,NA,10804,"7/23/2020 9:48:24 AM"
"3510",595622,"2/1/2003 12:00:00 AM","Oats",9938,2918,144904,NA,NA,NA,53536,NA,NA,NA,72423,"7/23/2020 9:48:24 AM"
"3511",595623,"2/1/2003 12:00:00 AM","Rye",2504,0,5498,NA,NA,NA,2036,NA,NA,NA,958,"7/23/2020 9:48:24 AM"
"3512",595624,"2/1/2003 12:00:00 AM","Wheat, excluding durum",210115,1547,587863,NA,NA,NA,219940,NA,16959,2620,136682,"7/23/2020 9:48:24 AM"
"3513",595625,"3/1/2003 12:00:00 AM","All grains, total",417028,12526,1347072,NA,NA,NA,408274,NA,26244,1864,474318,"7/23/2020 9:48:24 AM"
"3514",595626,"3/1/2003 12:00:00 AM","Barley",67970,7379,169946,NA,NA,NA,29065,NA,NA,NA,64032,"7/23/2020 9:48:24 AM"
"3515",595627,"3/1/2003 12:00:00 AM","Canola (rapeseed)",117800,0,274985,NA,NA,NA,97328,NA,2100,182,57576,"7/23/2020 9:48:24 AM"
"3516",595628,"3/1/2003 12:00:00 AM","Durum wheat",51183,0,151123,NA,NA,NA,7217,NA,NA,NA,92723,"7/23/2020 9:48:24 AM"
"3517",595629,"3/1/2003 12:00:00 AM","Flaxseed",1650,0,36903,NA,NA,NA,9575,NA,NA,NA,25678,"7/23/2020 9:48:24 AM"
"3518",595630,"3/1/2003 12:00:00 AM","Oats",8109,2397,129108,NA,NA,NA,53194,NA,NA,NA,60091,"7/23/2020 9:48:24 AM"
"3519",595631,"3/1/2003 12:00:00 AM","Rye",1383,0,3817,NA,NA,NA,1261,NA,NA,NA,1173,"7/23/2020 9:48:24 AM"
"3520",595632,"3/1/2003 12:00:00 AM","Wheat, excluding durum",168934,2750,581190,NA,NA,NA,210634,NA,24144,1682,173046,"7/23/2020 9:48:24 AM"
"3521",595633,"4/1/2003 12:00:00 AM","All grains, total",453873,12488,1565807,NA,NA,NA,433946,NA,16952,2386,644428,"7/23/2020 9:48:24 AM"
"3522",595634,"4/1/2003 12:00:00 AM","Barley",65560,5409,154572,NA,NA,NA,25067,NA,NA,NA,58536,"7/23/2020 9:48:24 AM"
"3523",595635,"4/1/2003 12:00:00 AM","Canola (rapeseed)",59568,1963,214577,NA,NA,NA,83344,NA,200,11,69491,"7/23/2020 9:48:24 AM"
"3524",595636,"4/1/2003 12:00:00 AM","Durum wheat",89238,0,318213,NA,NA,NA,5861,NA,NA,NA,223114,"7/23/2020 9:48:24 AM"
"3525",595637,"4/1/2003 12:00:00 AM","Flaxseed",1075,0,22209,NA,NA,NA,9873,NA,NA,NA,11262,"7/23/2020 9:48:24 AM"
"3526",595638,"4/1/2003 12:00:00 AM","Oats",5026,1363,42876,NA,NA,NA,16288,NA,NA,NA,18464,"7/23/2020 9:48:24 AM"
"3527",595639,"4/1/2003 12:00:00 AM","Rye",1029,0,2364,NA,NA,NA,922,NA,NA,NA,413,"7/23/2020 9:48:24 AM"
"3528",595640,"4/1/2003 12:00:00 AM","Wheat, excluding durum",232376,3753,810996,NA,NA,NA,292591,NA,16752,2375,263149,"7/23/2020 9:48:24 AM"
"3529",595641,"5/1/2003 12:00:00 AM","All grains, total",362685,12695,1221951,NA,NA,NA,289790,NA,17471,3022,530768,"7/23/2020 9:48:24 AM"
"3530",595642,"5/1/2003 12:00:00 AM","Barley",53386,5405,140248,NA,NA,NA,21149,NA,NA,NA,56608,"7/23/2020 9:48:24 AM"
"3531",595643,"5/1/2003 12:00:00 AM","Canola (rapeseed)",39094,2483,179973,NA,NA,NA,51913,NA,300,99,86084,"7/23/2020 9:48:24 AM"
"3532",595644,"5/1/2003 12:00:00 AM","Durum wheat",84110,0,208160,NA,NA,NA,1320,NA,NA,NA,122730,"7/23/2020 9:48:24 AM"
"3533",595645,"5/1/2003 12:00:00 AM","Flaxseed",515,0,35346,NA,NA,NA,7939,NA,NA,NA,26892,"7/23/2020 9:48:24 AM"
"3534",595646,"5/1/2003 12:00:00 AM","Oats",2731,1374,28917,NA,NA,NA,11913,NA,NA,NA,11078,"7/23/2020 9:48:24 AM"
"3535",595647,"5/1/2003 12:00:00 AM","Rye",1074,0,2671,NA,NA,NA,1071,NA,NA,NA,527,"7/23/2020 9:48:24 AM"
"3536",595648,"5/1/2003 12:00:00 AM","Wheat, excluding durum",181776,3433,626637,NA,NA,NA,194485,NA,17171,2923,226849,"7/23/2020 9:48:24 AM"
"3537",595649,"6/1/2003 12:00:00 AM","All grains, total",439765,12809,1837554,NA,NA,NA,432066,NA,210,1916,940161,"7/23/2020 9:48:24 AM"
"3538",595650,"6/1/2003 12:00:00 AM","Barley",66082,4871,167825,NA,NA,NA,34508,NA,NA,NA,58264,"7/23/2020 9:48:24 AM"
"3539",595651,"6/1/2003 12:00:00 AM","Canola (rapeseed)",101638,2811,400646,NA,NA,NA,133943,NA,200,209,161845,"7/23/2020 9:48:24 AM"
"3540",595652,"6/1/2003 12:00:00 AM","Durum wheat",121287,0,419921,NA,NA,NA,7131,NA,NA,NA,291503,"7/23/2020 9:48:24 AM"
"3541",595653,"6/1/2003 12:00:00 AM","Flaxseed",463,0,56591,NA,NA,NA,16166,NA,NA,NA,39963,"7/23/2020 9:48:24 AM"
"3542",595654,"6/1/2003 12:00:00 AM","Oats",3313,756,49814,NA,NA,NA,28465,NA,NA,NA,10752,"7/23/2020 9:48:24 AM"
"3543",595655,"6/1/2003 12:00:00 AM","Rye",1341,0,2944,NA,NA,NA,999,NA,NA,NA,604,"7/23/2020 9:48:24 AM"
"3544",595656,"6/1/2003 12:00:00 AM","Wheat, excluding durum",145641,4371,739814,NA,NA,NA,210855,NA,10,1707,377230,"7/23/2020 9:48:24 AM"
"3545",595657,"7/1/2003 12:00:00 AM","All grains, total",568939,12318,2687594,NA,NA,NA,448923,NA,516490,2736,1135136,"7/23/2020 9:48:24 AM"
"3546",595658,"7/1/2003 12:00:00 AM","Barley",87019,4641,201908,NA,NA,NA,27639,NA,NA,NA,82609,"7/23/2020 9:48:24 AM"
"3547",595659,"7/1/2003 12:00:00 AM","Canola (rapeseed)",84354,2204,393458,NA,NA,NA,151385,NA,1000,79,154436,"7/23/2020 9:48:24 AM"
"3548",595660,"7/1/2003 12:00:00 AM","Durum wheat",129406,0,450136,NA,NA,NA,7367,NA,NA,NA,313363,"7/23/2020 9:48:24 AM"
"3549",595661,"7/1/2003 12:00:00 AM","Flaxseed",823,0,36149,NA,NA,NA,11085,NA,NA,NA,24241,"7/23/2020 9:48:24 AM"
