"","Id","When","Cal","Alberta","Canada","BritishColumbia","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"907",159635,"3/1/2010 12:00:00 AM","Slaughter, calves",96.47,NA,66.94,89.5,81.79,91.52,83.15,78.64,81.97,107.55,93.96,"8/7/2020 9:11:43 AM"
"908",159636,"3/1/2010 12:00:00 AM","Slaughter, cattle",80.37,NA,58.22,60.7,57.64,64.78,59.97,82.5,59.52,55.4,65.28,"8/7/2020 9:11:43 AM"
"909",159637,"3/1/2010 12:00:00 AM","Hogs",62.03,NA,69.21,64.67,61.95,170.03,55.8,63.26,64.76,65.5,60.32,"8/7/2020 9:11:43 AM"
"910",159638,"4/1/2010 12:00:00 AM","Slaughter, calves",99.53,NA,78.13,93.61,91.52,100.31,91.14,74.42,91.15,106.21,96.64,"8/7/2020 9:11:43 AM"
"911",159639,"4/1/2010 12:00:00 AM","Slaughter, cattle",85.7,NA,62.91,64.98,61.76,68.34,63.28,86.58,62.95,63.07,67.78,"8/7/2020 9:11:43 AM"
"912",159640,"4/1/2010 12:00:00 AM","Hogs",65.52,NA,70.7,70.07,63.8,170.03,53.65,68.26,66.68,69.3,66.87,"8/7/2020 9:11:43 AM"
"913",159641,"5/1/2010 12:00:00 AM","Slaughter, calves",99.6,NA,74.76,94.96,80.09,85.53,77.71,71.45,77.73,109.65,98.21,"8/7/2020 9:11:43 AM"
"914",159642,"5/1/2010 12:00:00 AM","Slaughter, cattle",85.03,NA,64.94,70.32,63.73,71.18,65.98,89,64.47,64.24,72.47,"8/7/2020 9:11:43 AM"
"915",159643,"5/1/2010 12:00:00 AM","Hogs",74.51,NA,79.36,77.34,76.11,170.03,73.74,78.62,78.7,80.33,73.6,"8/7/2020 9:11:43 AM"
"916",159644,"6/1/2010 12:00:00 AM","Slaughter, calves",97.95,NA,71.69,93.25,78.33,91.4,83.04,76.51,83.06,110.73,95.7,"8/7/2020 9:11:43 AM"
"917",159645,"6/1/2010 12:00:00 AM","Slaughter, cattle",80.31,NA,63.44,66.57,64.5,71.87,66.69,88.48,65.47,68.83,68.47,"8/7/2020 9:11:43 AM"
"918",159646,"6/1/2010 12:00:00 AM","Hogs",69.02,NA,76.24,72.46,70.76,170.03,67.43,73.47,73.73,73.82,67.75,"8/7/2020 9:11:43 AM"
"919",159647,"7/1/2010 12:00:00 AM","Slaughter, calves",99.13,NA,71.69,94.9,83.55,98.03,89.07,82.5,89.08,116.31,98.34,"8/7/2020 9:11:43 AM"
"920",159648,"7/1/2010 12:00:00 AM","Slaughter, cattle",82.56,NA,64.74,67.88,65.85,73.29,68.05,89.5,66.4,71.76,70.11,"8/7/2020 9:11:43 AM"
"921",159649,"7/1/2010 12:00:00 AM","Hogs",69.02,NA,75.56,72.68,70.18,170.03,68.36,73.15,73.15,73.84,68.37,"8/7/2020 9:11:43 AM"
"922",159650,"8/1/2010 12:00:00 AM","Slaughter, calves",98.86,NA,69.01,95.98,83.43,93.82,85.24,87.99,85.26,120.54,98.21,"8/7/2020 9:11:43 AM"
"923",159651,"8/1/2010 12:00:00 AM","Slaughter, cattle",83.78,NA,67.5,70.23,64.04,70.65,65.52,88.09,64.75,67.78,73.38,"8/7/2020 9:11:43 AM"
"924",159652,"8/1/2010 12:00:00 AM","Hogs",72.01,NA,77.8,75.54,73,170.03,71.1,76.75,76.04,77.68,71.91,"8/7/2020 9:11:43 AM"
"925",159653,"9/1/2010 12:00:00 AM","Slaughter, calves",102.96,NA,70.38,98.22,89.4,103.51,94.04,93.65,94.06,120.24,102.53,"8/7/2020 9:11:43 AM"
"926",159654,"9/1/2010 12:00:00 AM","Slaughter, cattle",82.25,NA,65.33,69.15,62.45,69.74,64.64,87.8,63.99,66.81,70.09,"8/7/2020 9:11:43 AM"
"927",159655,"9/1/2010 12:00:00 AM","Hogs",71.51,NA,78.26,74.33,73.2,170.03,71.2,76.57,76.21,76.74,55.8,"8/7/2020 9:11:43 AM"
"928",159656,"10/1/2010 12:00:00 AM","Slaughter, calves",107.39,NA,70.69,100.08,93.66,99.48,90.39,93.5,90.4,124.88,105.57,"8/7/2020 9:11:43 AM"
"929",159657,"10/1/2010 12:00:00 AM","Slaughter, cattle",84.41,NA,65.4,68.1,59.64,68.03,62.95,86.98,62.28,62.09,72.31,"8/7/2020 9:11:43 AM"
"930",159658,"10/1/2010 12:00:00 AM","Hogs",62.53,NA,72.13,63.9,63.88,170.03,64.41,66.76,68.48,66.63,57.62,"8/7/2020 9:11:43 AM"
"931",159659,"11/1/2010 12:00:00 AM","Slaughter, calves",110.49,NA,75.76,103.22,97.5,109.3,99.31,93.95,99.33,126.04,108.83,"8/7/2020 9:11:43 AM"
"932",159660,"11/1/2010 12:00:00 AM","Slaughter, cattle",82.32,NA,64.03,67.16,57.23,65.21,60.21,85.8,59.94,54.26,72.9,"8/7/2020 9:11:43 AM"
"933",159661,"11/1/2010 12:00:00 AM","Hogs",55.05,NA,63.69,57.63,52.78,170.03,53.52,58.21,56.62,56.56,51.17,"8/7/2020 9:11:43 AM"
"934",159662,"12/1/2010 12:00:00 AM","Slaughter, calves",111.38,NA,85.13,104.28,102.06,111.64,101.43,95.9,101.45,126.97,108.61,"8/7/2020 9:11:43 AM"
"935",159663,"12/1/2010 12:00:00 AM","Slaughter, cattle",83.94,NA,64.24,64.57,61.6,68.98,63.66,90.64,60.56,63.12,69.35,"8/7/2020 9:11:43 AM"
"936",159664,"12/1/2010 12:00:00 AM","Hogs",59.54,NA,67,62.21,58.04,170.03,57.01,64.41,60.81,61.08,57.23,"8/7/2020 9:11:43 AM"
"937",159665,"1/1/2011 12:00:00 AM","Slaughter, calves",112.83,NA,85.08,106.86,109.1,123.35,112.11,94.44,112.12,130.83,110.47,"8/7/2020 9:11:43 AM"
"938",159666,"1/1/2011 12:00:00 AM","Slaughter, cattle",90.37,NA,63.29,60.83,64.17,73.7,68.19,93.31,67.83,62.44,60.96,"8/7/2020 9:11:43 AM"
"939",159667,"1/1/2011 12:00:00 AM","Hogs",63.03,NA,70.04,65.43,63.39,181.89,63.97,68.24,65.86,65.53,61.39,"8/7/2020 9:11:43 AM"
"940",159668,"2/1/2011 12:00:00 AM","Slaughter, calves",121.55,NA,86.83,114.11,118.75,128.23,116.54,92.95,116.55,129.08,118.49,"8/7/2020 9:11:43 AM"
"941",159669,"2/1/2011 12:00:00 AM","Slaughter, cattle",95.97,NA,67.36,67.86,69.23,79.19,73.44,97.44,73.08,66.69,70.29,"8/7/2020 9:11:43 AM"
"942",159670,"2/1/2011 12:00:00 AM","Hogs",70.01,NA,76.34,71.63,71.13,181.89,71.17,75.79,73.57,73.02,68.41,"8/7/2020 9:11:43 AM"
"943",159671,"3/1/2011 12:00:00 AM","Slaughter, calves",124.62,NA,88.83,115.42,113.15,127.29,115.69,94.75,115.7,123.21,121.46,"8/7/2020 9:11:43 AM"
"944",159672,"3/1/2011 12:00:00 AM","Slaughter, cattle",101.58,NA,75.19,76.03,73.11,81.45,75.62,100.2,75.26,72.84,81.23,"8/7/2020 9:11:43 AM"
"945",159673,"3/1/2011 12:00:00 AM","Hogs",70.01,NA,77.08,73,71.05,181.89,71.48,77.36,73.49,73.93,68.62,"8/7/2020 9:11:43 AM"
"946",159674,"4/1/2011 12:00:00 AM","Slaughter, calves",123,NA,96.33,116.52,114.97,129.65,117.82,93.09,117.84,127.65,119.38,"8/7/2020 9:11:43 AM"
"947",159675,"4/1/2011 12:00:00 AM","Slaughter, cattle",103.51,NA,74.55,75.19,78.62,85.76,79.66,104.15,79.28,78.01,75.66,"8/7/2020 9:11:43 AM"
"948",159676,"4/1/2011 12:00:00 AM","Hogs",74.51,NA,81.19,77.64,75.91,181.89,76.41,82.62,78.31,79.42,74.08,"8/7/2020 9:11:43 AM"
"949",159677,"5/1/2011 12:00:00 AM","Slaughter, calves",119.62,NA,96.33,112.48,102,118.37,107.58,92.36,107.59,124.51,107.97,"8/7/2020 9:11:43 AM"
"950",159678,"5/1/2011 12:00:00 AM","Slaughter, cattle",96.08,NA,77.22,80.13,76.4,84.43,78.46,100.83,78.1,82.22,81.63,"8/7/2020 9:11:43 AM"
"951",159679,"5/1/2011 12:00:00 AM","Hogs",75.5,NA,81.69,79.57,77.47,181.89,78.51,83.35,79.87,80.59,74.96,"8/7/2020 9:11:43 AM"
"952",159680,"6/1/2011 12:00:00 AM","Slaughter, calves",115.45,NA,91.77,107.84,98.05,107.83,98,89.87,98.01,125.04,113.22,"8/7/2020 9:11:43 AM"
"953",159681,"6/1/2011 12:00:00 AM","Slaughter, cattle",93.29,NA,75.56,78.24,73.76,84.28,78.29,102.16,77.92,87.33,82.43,"8/7/2020 9:11:43 AM"
"954",159682,"6/1/2011 12:00:00 AM","Hogs",77.5,NA,82.87,81.07,79.98,181.89,80.63,85.45,82.44,82.33,78.21,"8/7/2020 9:11:43 AM"
"955",159683,"7/1/2011 12:00:00 AM","Slaughter, calves",118.23,NA,91.21,110.19,90.61,103.79,94.32,90.51,94.33,131.03,115.56,"8/7/2020 9:11:43 AM"
"956",159684,"7/1/2011 12:00:00 AM","Slaughter, cattle",94.62,NA,76.94,78.79,73.51,84.34,78.41,100.84,78.04,89.1,82.99,"8/7/2020 9:11:43 AM"
"957",159685,"7/1/2011 12:00:00 AM","Hogs",78.5,NA,84.76,81.59,81.73,181.89,81.92,86.95,84.3,83.71,77.78,"8/7/2020 9:11:43 AM"
"958",159686,"8/1/2011 12:00:00 AM","Slaughter, calves",121.78,NA,95.46,109.6,99.1,112.21,101.98,100.66,101.99,137.48,119.36,"8/7/2020 9:11:43 AM"
"959",159687,"8/1/2011 12:00:00 AM","Slaughter, cattle",97.75,NA,77.91,79.93,74.02,83.03,77.11,99.78,76.74,81.83,85.53,"8/7/2020 9:11:43 AM"
"960",159688,"8/1/2011 12:00:00 AM","Hogs",85.98,NA,90.09,86.19,87.37,181.89,87.74,94.69,90.55,92.68,86,"8/7/2020 9:11:43 AM"
"961",159689,"9/1/2011 12:00:00 AM","Slaughter, calves",123.02,NA,91.33,115.75,94.3,120.74,109.73,111.64,109.74,150.9,121.35,"8/7/2020 9:11:43 AM"
"962",159690,"9/1/2011 12:00:00 AM","Slaughter, cattle",95.24,NA,75.24,78.25,73.14,82.34,76.4,99.28,76.02,82.66,83.48,"8/7/2020 9:11:43 AM"
"963",159691,"9/1/2011 12:00:00 AM","Hogs",76,NA,82.18,77.89,78.22,181.89,79.16,84.64,81.3,81.32,74.32,"8/7/2020 9:11:43 AM"
"964",159692,"10/1/2011 12:00:00 AM","Slaughter, calves",130.88,NA,92.08,122.15,119.62,128.96,117.2,111.79,117.22,157.92,129.18,"8/7/2020 9:11:43 AM"
"965",159693,"10/1/2011 12:00:00 AM","Slaughter, cattle",99.58,NA,76.44,79.5,74.16,82.74,76.65,100.74,76.08,73.92,86.72,"8/7/2020 9:11:43 AM"
"966",159694,"10/1/2011 12:00:00 AM","Hogs",81.99,NA,86.22,81.91,82.38,181.89,82,89.28,84.74,85.67,79.85,"8/7/2020 9:11:43 AM"
"967",159695,"11/1/2011 12:00:00 AM","Slaughter, calves",133.64,NA,96.21,124.69,115.7,124.61,113.26,113.23,113.27,159.1,128.92,"8/7/2020 9:11:43 AM"
"968",159696,"11/1/2011 12:00:00 AM","Slaughter, cattle",98.87,NA,72.75,80.64,74.58,86.39,80.03,105.12,79.43,81.32,86.23,"8/7/2020 9:11:43 AM"
"969",159697,"11/1/2011 12:00:00 AM","Hogs",75,NA,81.53,76.78,76.77,181.89,77.61,83.93,79.93,79.7,73.34,"8/7/2020 9:11:43 AM"
"970",159698,"12/1/2011 12:00:00 AM","Slaughter, calves",132.85,NA,97.02,126.44,114.91,121.56,110.48,116.96,110.49,161.44,128.42,"8/7/2020 9:11:43 AM"
"971",159699,"12/1/2011 12:00:00 AM","Slaughter, cattle",100.74,NA,72.61,78.55,78.52,87.7,81.19,107.77,80.59,85.07,83.97,"8/7/2020 9:11:43 AM"
"972",159700,"12/1/2011 12:00:00 AM","Hogs",73.01,NA,79.47,75.69,74.9,181.89,75.6,81.89,77.53,77.7,71.38,"8/7/2020 9:11:43 AM"
"973",159701,"1/1/2012 12:00:00 AM","Slaughter, calves",131.28,NA,102.33,127.96,119.93,137.92,125.3,115.62,125.33,160.25,131.28,"8/7/2020 9:11:43 AM"
"974",159702,"1/1/2012 12:00:00 AM","Slaughter, cattle",104.47,NA,77.1,88.37,85.19,94.6,87.7,110.29,88.16,80.64,92.88,"8/7/2020 9:11:43 AM"
"975",159703,"1/1/2012 12:00:00 AM","Hogs",73.51,NA,77.64,75.62,73.89,181.89,75.47,79.88,75.65,77.09,72.23,"8/7/2020 9:11:43 AM"
"976",159704,"2/1/2012 12:00:00 AM","Slaughter, calves",135.31,NA,102.33,131.68,134.26,146.37,132.99,111.9,133.02,159.42,135.31,"8/7/2020 9:11:43 AM"
"977",159705,"2/1/2012 12:00:00 AM","Slaughter, cattle",104.41,NA,78.56,90.73,88.17,95.64,88.76,108.68,90.29,83.49,95.79,"8/7/2020 9:11:43 AM"
"978",159706,"2/1/2012 12:00:00 AM","Hogs",75,NA,80.35,77.94,75.51,181.89,77.98,81.18,77.61,78.59,73.27,"8/7/2020 9:11:43 AM"
"979",159707,"3/1/2012 12:00:00 AM","Slaughter, calves",135.38,NA,104.83,131.56,134.19,147.92,134.39,101.32,134.42,154.94,135.38,"8/7/2020 9:11:43 AM"
"980",159708,"3/1/2012 12:00:00 AM","Slaughter, cattle",107.14,NA,77.05,90.75,87.47,96.56,89.73,109.84,91.39,89.91,94.26,"8/7/2020 9:11:43 AM"
"981",159709,"3/1/2012 12:00:00 AM","Hogs",74.01,NA,79.89,77.75,76.4,181.89,77.78,80.25,78.18,77.86,71.95,"8/7/2020 9:11:43 AM"
"982",159710,"4/1/2012 12:00:00 AM","Slaughter, calves",124.47,NA,102.96,127.11,132.65,141.6,128.65,96.59,128.68,159.25,124.47,"8/7/2020 9:11:43 AM"
"983",159711,"4/1/2012 12:00:00 AM","Slaughter, cattle",103.96,NA,77.56,88.1,83.84,92.86,86.3,104.36,88.49,84.6,90.75,"8/7/2020 9:11:43 AM"
"984",159712,"4/1/2012 12:00:00 AM","Hogs",70.01,NA,76.47,74.79,71.19,181.89,72.48,76.42,74.2,73.63,68.39,"8/7/2020 9:11:43 AM"
"985",159713,"5/1/2012 12:00:00 AM","Slaughter, calves",125.46,NA,110.83,127.95,130.63,144.07,130.9,93.54,130.93,153.66,125.46,"8/7/2020 9:11:43 AM"
"986",159714,"5/1/2012 12:00:00 AM","Slaughter, cattle",106.4,NA,85.67,87.96,87.14,94.95,88.3,107.43,89.78,95.94,91.88,"8/7/2020 9:11:43 AM"
"987",159715,"5/1/2012 12:00:00 AM","Hogs",70.51,NA,74.91,75.75,70.62,181.89,70.8,75.89,72.58,72.78,68.3,"8/7/2020 9:11:43 AM"
"988",159716,"6/1/2012 12:00:00 AM","Slaughter, calves",131.38,NA,108.33,128.78,119.2,132.13,120.05,93.46,120.07,156.58,131.38,"8/7/2020 9:11:43 AM"
"989",159717,"6/1/2012 12:00:00 AM","Slaughter, cattle",106.72,NA,84.98,91.23,87.22,95.79,89.01,107.39,90.77,99.74,96.13,"8/7/2020 9:11:43 AM"
"990",159718,"6/1/2012 12:00:00 AM","Hogs",84.98,NA,84.61,85.18,82.39,181.89,81.09,87.06,83.28,84.61,82.3,"8/7/2020 9:11:43 AM"
"991",159719,"7/1/2012 12:00:00 AM","Slaughter, calves",128.38,NA,106.96,124.96,113.97,122.29,111.1,88.77,111.13,163.45,128.38,"8/7/2020 9:11:43 AM"
"992",159720,"7/1/2012 12:00:00 AM","Slaughter, cattle",103.8,NA,82.42,83.5,80.11,89.34,82.88,101.09,85.69,95.1,88.33,"8/7/2020 9:11:43 AM"
"993",159721,"7/1/2012 12:00:00 AM","Hogs",85.48,NA,90.98,87.46,86.35,181.89,88.05,92.54,91.15,90.24,83.85,"8/7/2020 9:11:43 AM"
"994",159722,"8/1/2012 12:00:00 AM","Slaughter, calves",115.93,NA,111.33,112.97,98.83,111.82,101.59,85.78,101.61,160.07,115.93,"8/7/2020 9:11:43 AM"
"995",159723,"8/1/2012 12:00:00 AM","Slaughter, cattle",105.9,NA,89.01,92.03,80,86.6,80.22,101.78,82.7,94.56,96.4,"8/7/2020 9:11:43 AM"
"996",159724,"8/1/2012 12:00:00 AM","Hogs",76.5,NA,86.16,79.76,79.78,181.89,82.27,86.2,84.31,83.26,75.46,"8/7/2020 9:11:43 AM"
"997",159725,"9/1/2012 12:00:00 AM","Slaughter, calves",124.28,NA,93.83,117.17,113.96,125.55,114.06,94.3,114.08,165.22,124.28,"8/7/2020 9:11:43 AM"
"998",159726,"9/1/2012 12:00:00 AM","Slaughter, cattle",102.6,NA,87.53,88.49,76.33,84.67,78.34,100.6,80.61,92.29,92.72,"8/7/2020 9:11:43 AM"
"999",159727,"9/1/2012 12:00:00 AM","Hogs",59.04,NA,70.24,63.67,62.91,181.89,66.82,69.78,67.61,65.58,57.98,"8/7/2020 9:11:43 AM"
"1000",159728,"10/1/2012 12:00:00 AM","Slaughter, calves",124.86,NA,90.99,120.83,117.45,124,112.66,99.42,112.68,162.87,124.86,"8/7/2020 9:11:43 AM"
"1001",159729,"10/1/2012 12:00:00 AM","Slaughter, cattle",100.65,NA,81.06,80.71,75.12,83.42,77.09,102.03,78.3,83.23,83.78,"8/7/2020 9:11:43 AM"
"1002",159730,"10/1/2012 12:00:00 AM","Hogs",69.52,NA,72.8,72.09,68.94,181.89,68.75,74.98,70.11,71.26,67.09,"8/7/2020 9:11:43 AM"
"1003",159731,"11/1/2012 12:00:00 AM","Slaughter, calves",126.61,NA,84.58,122.4,121.59,133.05,120.89,98.62,120.91,158.16,126.61,"8/7/2020 9:11:43 AM"
"1004",159732,"11/1/2012 12:00:00 AM","Slaughter, cattle",102.7,NA,79.26,84.56,76.17,85.1,78.67,99.97,80.17,78.13,88.19,"8/7/2020 9:11:43 AM"
"1005",159733,"11/1/2012 12:00:00 AM","Hogs",68.02,NA,76.35,70.44,70.45,181.89,73.34,76.48,74.24,73.36,66.22,"8/7/2020 9:11:43 AM"
"1006",159734,"12/1/2012 12:00:00 AM","Slaughter, calves",126.31,NA,90.08,122.97,112.47,122.34,111.15,97.55,111.18,158.72,126.31,"8/7/2020 9:11:43 AM"
"1007",159735,"12/1/2012 12:00:00 AM","Slaughter, cattle",103.09,NA,80.32,82.27,76.32,85.5,78.96,100.65,80.64,81.39,86.96,"8/7/2020 9:11:43 AM"
"1008",159736,"12/1/2012 12:00:00 AM","Hogs",70.01,NA,74.96,71.94,70.52,181.89,71.46,75.73,72.61,72.61,68.07,"8/7/2020 9:11:43 AM"
"1009",159737,"1/1/2013 12:00:00 AM","Slaughter, calves",126.81,NA,90.58,119.29,113.68,125.19,113.74,92.3,113.76,151.98,122.38,"8/7/2020 9:11:43 AM"
"1010",159738,"1/1/2013 12:00:00 AM","Slaughter, cattle",102.33,NA,74.7,82.97,79.54,89.24,82.45,103.47,83.93,82.3,84.6,"8/7/2020 9:11:43 AM"
"1011",159739,"1/1/2013 12:00:00 AM","Hogs",72.51,NA,76.56,74.18,72.5,181.89,74.52,77.69,74.34,74.66,70.77,"8/7/2020 9:11:43 AM"
"1012",159740,"2/1/2013 12:00:00 AM","Slaughter, calves",126.49,NA,93.96,115.99,113.63,125.24,113.79,89.68,113.81,155.71,122.1,"8/7/2020 9:11:43 AM"
"1013",159741,"2/1/2013 12:00:00 AM","Slaughter, cattle",103.7,NA,81.88,85.09,82.61,91.4,84.55,105.97,86.8,81.01,88.55,"8/7/2020 9:11:43 AM"
"1014",159742,"2/1/2013 12:00:00 AM","Hogs",73.51,NA,80.64,75.79,78.03,181.89,79.55,81.56,79.61,79.7,72.23,"8/7/2020 9:11:43 AM"
"1015",159743,"3/1/2013 12:00:00 AM","Slaughter, calves",126,NA,93.96,117.24,115.72,126.34,114.78,86.53,117.66,158.8,120.34,"8/7/2020 9:11:43 AM"
"1016",159744,"3/1/2013 12:00:00 AM","Slaughter, cattle",105.92,NA,79.34,87.74,83.61,91.93,85.17,105.84,87.81,76.99,88.62,"8/7/2020 9:11:43 AM"
"1017",159745,"3/1/2013 12:00:00 AM","Hogs",66.52,NA,73.5,69.58,69.79,181.89,73.82,74.14,72.75,71.39,64.74,"8/7/2020 9:11:43 AM"
"1018",159746,"4/1/2013 12:00:00 AM","Slaughter, calves",125.28,NA,105.77,116.6,115.55,127.78,116.09,90.61,116.11,160.68,119.5,"8/7/2020 9:11:43 AM"
"1019",159747,"4/1/2013 12:00:00 AM","Slaughter, cattle",107.1,NA,80.89,85.08,83.15,91.48,84.84,106.59,86.75,76.8,86.49,"8/7/2020 9:11:43 AM"
"1020",159748,"4/1/2013 12:00:00 AM","Hogs",70.51,NA,74.72,72.07,70.97,181.89,72.81,75.82,72.22,72.66,68.9,"8/7/2020 9:11:43 AM"
"1021",159749,"5/1/2013 12:00:00 AM","Slaughter, calves",126.9,NA,96.83,115.37,114.22,122.23,111.04,91.92,111.07,151.44,121.3,"8/7/2020 9:11:43 AM"
"1022",159750,"5/1/2013 12:00:00 AM","Slaughter, cattle",111.28,NA,81.42,82.27,85.83,94.22,87.31,112.6,88.66,91.1,85.93,"8/7/2020 9:11:43 AM"
"1023",159751,"5/1/2013 12:00:00 AM","Hogs",79,NA,81.49,79.45,79.86,181.89,78.61,83.69,79.6,80.86,77.03,"8/7/2020 9:11:43 AM"
"1024",159752,"6/1/2013 12:00:00 AM","Slaughter, calves",128.54,NA,97.33,118.66,100.83,102.11,92.76,94.06,92.78,156.3,121.58,"8/7/2020 9:11:43 AM"
"1025",159753,"6/1/2013 12:00:00 AM","Slaughter, cattle",112.3,NA,85.2,86.84,88.34,96.76,89.66,116.02,90.62,96.01,89.53,"8/7/2020 9:11:43 AM"
"1026",159754,"6/1/2013 12:00:00 AM","Hogs",88.48,NA,90.16,87.87,89.64,181.89,86.85,94.24,90.09,91.02,86.28,"8/7/2020 9:11:43 AM"
"1027",159755,"7/1/2013 12:00:00 AM","Slaughter, calves",128.56,NA,97.33,120.91,94.57,103.71,93.88,94.48,93.95,161.66,122.02,"8/7/2020 9:11:43 AM"
"1028",159756,"7/1/2013 12:00:00 AM","Slaughter, cattle",110.89,NA,83.5,86.43,88.41,96.99,89.97,114.61,91.38,98.28,87.27,"8/7/2020 9:11:43 AM"
"1029",159757,"7/1/2013 12:00:00 AM","Hogs",90.47,NA,96.66,89.77,92.59,181.89,94.97,99.36,96.43,95.7,89.3,"8/7/2020 9:11:43 AM"
"1030",159758,"8/1/2013 12:00:00 AM","Slaughter, calves",132.75,NA,97.33,113.93,101.3,110,99.6,99.55,99.67,164.54,126.2,"8/7/2020 9:11:43 AM"
"1031",159759,"8/1/2013 12:00:00 AM","Slaughter, cattle",111.87,NA,90.5,94.2,88.14,96.45,89.43,114.33,91.09,97.82,95.12,"8/7/2020 9:11:43 AM"
"1032",159760,"8/1/2013 12:00:00 AM","Hogs",86.48,NA,94.1,87.8,87.57,181.89,92.2,97.18,93.6,93.23,86.69,"8/7/2020 9:11:43 AM"
"1033",159761,"9/1/2013 12:00:00 AM","Slaughter, calves",134.79,NA,97.89,126.77,122.6,135.81,123.06,105.76,123.13,171.6,129.73,"8/7/2020 9:11:43 AM"
"1034",159762,"9/1/2013 12:00:00 AM","Slaughter, cattle",110.4,NA,91.36,93.4,86.1,94.18,87.33,111.75,89.17,89.94,93.6,"8/7/2020 9:11:43 AM"
"1035",159763,"9/1/2013 12:00:00 AM","Hogs",83.99,NA,89.2,82.44,80.95,181.89,87.75,92.06,88.84,87.68,82.04,"8/7/2020 9:11:43 AM"
"1036",159764,"10/1/2013 12:00:00 AM","Slaughter, calves",139.31,NA,97.96,130.02,129.25,144.53,130.99,115.44,131.06,169.58,134.93,"8/7/2020 9:11:43 AM"
"1037",159765,"10/1/2013 12:00:00 AM","Slaughter, cattle",109.49,NA,84.26,88.09,86.15,93.99,87.09,110.85,88.99,87.16,89.19,"8/7/2020 9:11:43 AM"
"1038",159766,"10/1/2013 12:00:00 AM","Hogs",80.99,NA,88.12,81.33,78.97,181.89,86.57,90.21,86.98,84.37,78.95,"8/7/2020 9:11:43 AM"
"1039",159767,"11/1/2013 12:00:00 AM","Slaughter, calves",139.62,NA,97.96,130.42,110.74,132.97,120.48,122.52,120.55,179.5,135.59,"8/7/2020 9:11:43 AM"
"1040",159768,"11/1/2013 12:00:00 AM","Slaughter, cattle",108.3,NA,77.36,90.54,85,94.74,87.71,110.82,89.46,81.18,92.82,"8/7/2020 9:11:43 AM"
"1041",159769,"11/1/2013 12:00:00 AM","Hogs",74.51,NA,82.99,76.08,72.39,181.89,81.76,85.21,82.21,80.39,72.97,"8/7/2020 9:11:43 AM"
"1042",159770,"12/1/2013 12:00:00 AM","Slaughter, calves",141.78,NA,97.96,132.77,112.42,136.06,123.29,126.46,123.36,180.28,135.52,"8/7/2020 9:11:43 AM"
"1043",159771,"12/1/2013 12:00:00 AM","Slaughter, cattle",110.29,NA,81.99,87.13,85.2,94.78,87.7,111.08,90.02,85.12,91.64,"8/7/2020 9:11:43 AM"
"1044",159772,"12/1/2013 12:00:00 AM","Hogs",73.01,NA,78.81,74.22,71.22,181.89,76.18,81.07,77.62,75.51,70.6,"8/7/2020 9:11:43 AM"
"1045",159773,"1/1/2014 12:00:00 AM","Slaughter, calves",155.17,NA,97.96,144.55,124.45,140.27,127.45,127.43,127.47,170.14,150.76,"8/7/2020 9:11:43 AM"
"1046",159774,"1/1/2014 12:00:00 AM","Slaughter, cattle",122.73,NA,84.18,97.44,91.04,102.81,95.37,125.67,98.48,91.65,102.65,"8/7/2020 9:11:43 AM"
"1047",159775,"1/1/2014 12:00:00 AM","Hogs",75,NA,78.36,75.81,71.25,181.89,75.27,81.24,77.01,76.79,72.32,"8/7/2020 9:11:43 AM"
"1048",159776,"2/1/2014 12:00:00 AM","Slaughter, calves",159.31,NA,104.58,147.3,143.56,161.8,147.02,124.14,147.04,179.21,153.61,"8/7/2020 9:11:43 AM"
"1049",159777,"2/1/2014 12:00:00 AM","Slaughter, cattle",124.47,NA,95.28,102.03,97.59,110.99,103.09,132.09,108.11,95.34,108.11,"8/7/2020 9:11:43 AM"
"1050",159778,"2/1/2014 12:00:00 AM","Hogs",83.99,NA,83.89,82.33,79.04,181.89,79.99,87.77,82.14,82.24,79.62,"8/7/2020 9:11:43 AM"
"1051",159779,"3/1/2014 12:00:00 AM","Slaughter, calves",165.54,NA,119.96,153.88,112.22,134.09,121.83,118.38,121.85,180.77,160.45,"8/7/2020 9:11:43 AM"
"1052",159780,"3/1/2014 12:00:00 AM","Slaughter, cattle",132.66,NA,97.95,106.97,105,114.74,106.72,138.12,111.21,101.21,113.24,"8/7/2020 9:11:43 AM"
"1053",159781,"3/1/2014 12:00:00 AM","Hogs",110.93,NA,102.76,103.51,104.5,181.89,98.13,109.92,102.56,105.61,107.92,"8/7/2020 9:11:43 AM"
"1054",159782,"4/1/2014 12:00:00 AM","Slaughter, calves",173.63,NA,122.46,159.83,134.38,155.96,141.71,115.48,141.73,183.37,168.56,"8/7/2020 9:11:43 AM"
"1055",159783,"4/1/2014 12:00:00 AM","Slaughter, cattle",138.97,NA,106.46,108.19,106.76,116.77,108.6,137.91,114.47,112.3,116.47,"8/7/2020 9:11:43 AM"
"1056",159784,"4/1/2014 12:00:00 AM","Hogs",116.92,NA,124.07,111.34,114.42,181.89,121.36,127.88,124.94,124.23,116.28,"8/7/2020 9:11:43 AM"
